# fmin=0.10000000000000001 fmax=0.42000000000000004 nf=200
freq,top,bottom,left,right,front,back,total
0.34281407035175882,0,-0,-0,0,0,-0,0
0.34442211055276384,0,-0,-0,0,0,-0,0
0.34603015075376886,0,-0,-0,0,0,-0,0
0.34763819095477388,0,-0,-0,0,0,-0,0
0.34924623115577891,0,-0,-0,0,0,-0,0
0.35085427135678393,0,-0,-0,0,0,-0,0
0.35246231155778895,0,-0,-0,0,0,-0,0
0.35407035175879398,0,-0,-0,0,0,-0,0
0.355678391959799,0,-0,-0,0,0,-0,0
0.35728643216080402,0,-0,-0,0,0,-0,0
0.35889447236180905,0,-0,-0,0,0,-0,0
0.36050251256281407,0,-0,-0,0,0,-0,0
0.36211055276381909,0,-0,-0,0,0,-0,0
0.36371859296482412,0,-0,-0,0,0,-0,0
0.36532663316582914,0,-0,-0,0,0,-0,0
0.36693467336683416,0,-0,-0,0,0,-0,0
0.3685427135678393,0,-0,-0,0,0,-0,0
0.37015075376884432,0,-0,-0,0,0,-0,0
0.37175879396984934,0,-0,-0,0,0,-0,0
0.37336683417085437,0,-0,-0,0,0,-0,0
0.37497487437185939,0,-0,-0,0,0,-0,0
0.37658291457286441,0,-0,-0,0,0,-0,0
0.37819095477386944,0,-0,-0,0,0,-0,0
0.37979899497487446,0,-0,-0,0,0,-0,0
0.38140703517587948,0,-0,-0,0,0,-0,0
0.38301507537688451,0,-0,-0,0,0,-0,0
0.38462311557788953,0,-0,-0,0,0,-0,0
0.38623115577889455,0,-0,-0,0,0,-0,0
0.38783919597989958,0,-0,-0,0,0,-0,0
0.3894472361809046,0,-0,-0,0,0,-0,0
0.39105527638190962,0,-0,-0,0,0,-0,0
0.39266331658291465,0,-0,-0,0,0,-0,0
0.39427135678391967,0,-0,-0,0,0,-0,0
0.39587939698492469,0,-0,-0,0,0,-0,0
0.39748743718592972,0,-0,-0,0,0,-0,0
0.39909547738693474,0,-0,-0,0,0,-0,0
0.40070351758793976,0,-0,-0,0,0,-0,0
0.40231155778894478,0,-0,-0,0,0,-0,0
0.40391959798994981,0,-0,-0,0,0,-0,0
0.40552763819095483,0,-0,-0,0,0,-0,0
0.40713567839195985,0,-0,-0,0,0,-0,0
0.40874371859296488,0,-0,-0,0,0,-0,0
0.4103517587939699,0,-0,-0,0,0,-0,0
0.41195979899497492,0,-0,-0,0,0,-0,0
0.41356783919597995,0,-0,-0,0,0,-0,0
0.41517587939698497,0,-0,-0,0,0,-0,0
0.41678391959798999,0,-0,-0,0,0,-0,0
0.41839195979899502,0,-0,-0,0,0,-0,0
0.42000000000000004,0,-0,-0,0,0,-0,0
